8.2499,8.2854,8.0734,8.0696,7.6704,7.3455,7.1481,6.6944,6.2701,5.6710,4.9908,4.3536,3.6769,2.8432,2.0948,1.1130,0.2715,-0.7720,-1.8499,-2.9675,-3.9291,-5.0574,-5.9743,-7.1167,-8.4133,-9.4613,-10.6075,-11.7212,-12.8455,-14.0764,-15.1673,-16.2649,-17.2911,-18.4254,-19.6133,-20.7862
9.2023,9.0497,9.0064,8.8429,8.5574,8.2397,7.7476,7.3429,6.8193,6.1631,5.6540,4.8835,3.9898,3.0010,2.1163,1.3158,0.3732,-0.8035,-1.9276,-2.9933,-4.2075,-5.3868,-6.5044,-7.5456,-8.7298,-9.7367,-10.8653,-11.9638,-12.9435,-14.0841,-15.3553,-16.4583,-17.4863,-18.5055,-19.4475,-20.5503
10.0437,9.8821,9.8113,9.6276,9.4570,9.3116,8.8040,8.4689,7.8240,7.1457,6.6178,6.0741,5.4227,4.6244,3.7934,2.8026,1.7163,0.8966,-0.0584,-1.0082,-1.9809,-3.2205,-4.3990,-5.5023,-6.4932,-7.6543,-8.8374,-9.8334,-10.7117,-11.8793,-12.9856,-14.1137,-15.1000,-16.2822,-17.3410,-18.3688
8.6699,8.7278,8.6981,8.5565,8.2410,7.9299,7.6358,7.0943,6.6460,6.0471,5.3688,4.7490,4.0615,3.3231,2.4836,1.5575,0.6808,-0.5042,-1.4928,-2.6259,-3.6473,-4.6640,-5.6400,-6.7682,-7.8106,-9.0398,-10.2506,-11.2722,-12.4243,-13.5410,-14.4391,-15.3685,-16.3947,-17.5752,-18.7282,-19.6979
8.2063,8.1169,7.8887,7.6422,7.6201,7.2662,6.7088,6.3876,5.8736,5.2920,4.7862,4.1355,3.4084,2.6157,1.8766,0.9436,0.0412,-1.1433,-2.1684,-3.2583,-4.4195,-5.5092,-6.7293,-7.7504,-8.7754,-9.6979,-10.8753,-11.8661,-12.8934,-14.1690,-15.5065,-16.6025,-17.6964,-18.8867,-19.8508,-20.9347
8.9855,9.0552,8.9201,8.6804,8.3383,8.1479,7.6447,7.4158,6.8850,6.3576,5.8409,5.1932,4.4858,3.6410,2.7582,1.6500,0.4917,-0.6505,-1.9491,-3.0520,-4.2145,-5.2049,-6.3047,-7.4352,-8.5108,-9.5119,-10.5051,-11.5482,-12.6589,-13.7640,-14.8736,-15.9357,-16.8604,-17.9803,-18.9231,-19.9918
9.7201,9.5911,9.5380,9.3361,9.1495,8.7216,8.3619,7.8294,7.3517,6.8057,6.2362,5.4608,4.5748,3.7517,2.9430,2.2680,1.4300,0.3186,-0.7677,-1.7427,-2.8745,-3.8420,-4.9982,-6.0380,-7.2270,-8.3615,-9.4732,-10.7031,-11.8300,-13.1154,-14.1499,-15.1625,-16.2701,-17.4735,-18.6123,-19.6554
9.1226,9.1519,9.1131,8.7943,8.5175,8.3307,8.0552,7.4951,6.9336,6.3090,5.7469,5.0744,4.2359,3.3143,2.3194,1.6139,0.7180,-0.5261,-1.5470,-2.5039,-3.5754,-4.6224,-5.7491,-6.8990,-7.9881,-9.1899,-10.4461,-11.7032,-13.0234,-14.0265,-15.2429,-16.3815,-17.3990,-18.7213,-19.6981,-20.6314
9.7536,9.5319,9.5611,9.4073,9.0761,8.7591,8.2848,7.9765,7.4937,6.8272,6.1772,5.4040,4.7313,4.0879,3.1980,2.4243,1.4499,0.4888,-0.5920,-1.6337,-2.6947,-3.7070,-4.7623,-5.8847,-7.0673,-8.1967,-9.2893,-10.5183,-11.6798,-12.6787,-13.6598,-14.8378,-15.9468,-17.0275,-18.1628,-19.0865
9.8929,9.9322,9.9706,9.5616,9.3717,9.1803,8.7562,8.3066,7.8585,7.2851,6.6138,5.7472,4.9817,4.2213,3.3132,2.3330,1.4329,0.4229,-0.6346,-1.7075,-2.7327,-3.8171,-4.8846,-6.1053,-7.2861,-8.5335,-9.8710,-11.0432,-12.0213,-13.0706,-14.3654,-15.5345,-16.5778,-17.7908,-18.7998,-19.9417
9.4364,9.4475,9.2807,8.9635,8.8222,8.5354,8.0821,7.5539,7.0753,6.4534,5.7195,5.1167,4.3294,3.4574,2.4979,1.6001,0.6698,-0.2834,-1.4412,-2.6042,-3.8677,-5.0912,-6.0495,-7.1278,-8.2632,-9.2876,-10.4107,-11.4021,-12.5003,-13.5150,-14.5305,-15.5080,-16.6985,-17.6582,-18.8105,-19.7510
8.7760,8.8021,8.7364,8.6259,8.3791,8.0480,7.8252,7.3720,6.7850,6.3685,5.5997,4.9691,4.2830,3.5598,2.6507,1.5703,0.6348,-0.2682,-1.3384,-2.3048,-3.3068,-4.4530,-5.6129,-6.5943,-7.6560,-8.6723,-9.6248,-10.6799,-11.6853,-12.8249,-13.6256,-14.6529,-15.6384,-16.6612,-17.6035,-18.6230
9.6327,9.4707,9.3468,9.2009,8.8844,8.5414,8.1644,7.7857,7.3638,6.8287,5.9354,5.2043,4.4135,3.5934,2.7048,1.7522,0.6558,-0.3401,-1.4552,-2.5349,-3.6934,-4.6581,-5.6959,-6.7862,-7.8394,-8.9713,-10.0128,-11.0901,-12.1824,-13.4084,-14.4538,-15.7199,-16.9060,-18.1149,-19.3487,-20.3891
8.3957,8.4675,8.2222,7.9230,7.5982,7.1921,6.7852,6.2918,5.8008,5.2195,4.3177,3.6904,2.8073,2.0920,1.1838,0.2970,-0.6301,-1.6111,-2.4868,-3.6212,-4.8030,-5.8151,-6.8626,-7.8292,-8.7633,-9.7411,-10.6128,-11.6175,-12.7005,-13.6755,-14.8821,-16.0252,-17.0708,-18.2684,-19.1987,-20.3403
